action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,txn_amt,txn_fee_amt,trans_type,target_bank_code,target_acct_nbr,address_zipcode,machine_bank_code
3699138477,inquire,50,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""QIEWPIVZTFBDLZGQZTGZ\""}, \""channel\"": {\""address_zipcode\"": 756031, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",YMOMWZQOMDIWJJLEYLEX,ATM,ASTXDIBEMTTKBXTWWGND,saving_acct,atm,3696969600,0,0,trans_out,Cathay,QIEWPIVZTFBDLZGQZTGZ,756031,Cathay
3699138669,inquire,14,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""PGYRWSIBPHINCQQVFOHQ\""}, \""channel\"": {\""address_zipcode\"": 914893, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",THXEFEOZAXPUSQGMNZBI,ATM,OFWIMCYOXETPHPNFKMBR,saving_acct,atm,3696969600,0,0,trans_out,Cathay,PGYRWSIBPHINCQQVFOHQ,914893,Cathay
3699138669,inquire,39,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""PGYRWSIBPHINCQQVFOHQ\""}, \""channel\"": {\""address_zipcode\"": 914893, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",THXEFEOZAXPUSQGMNZBI,ATM,OFWIMCYOXETPHPNFKMBR,saving_acct,atm,3696969600,0,0,trans_out,Cathay,PGYRWSIBPHINCQQVFOHQ,914893,Cathay
3699139381,inquire,15,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""GPHTPYOKABRMWFLYCREH\""}, \""channel\"": {\""address_zipcode\"": 10713, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",APFAODAOUMRJZVDJCXNX,ATM,AFKGGMPSOOPETGOANYJC,saving_acct,atm,3696969600,0,0,trans_out,A_bank,GPHTPYOKABRMWFLYCREH,10713,Cathay
3699139381,inquire,40,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""GPHTPYOKABRMWFLYCREH\""}, \""channel\"": {\""address_zipcode\"": 10713, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",APFAODAOUMRJZVDJCXNX,ATM,AFKGGMPSOOPETGOANYJC,saving_acct,atm,3696969600,0,0,trans_out,A_bank,GPHTPYOKABRMWFLYCREH,10713,Cathay
3699140784,transfer,5,customer_id,"""{\""action\"": {\""txn_amt\"": 1489.2823656673618, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""ORXEHRHSWZMDDTGALBCX\""}, \""channel\"": {\""address_zipcode\"": 924483, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",QZFUBMVSGSXPDNFQWDIG,ATM,VPCSHPGIBONEULBPGCMS,saving_acct,atm,3696969600,1489.282366,15,trans_in,Cathay,ORXEHRHSWZMDDTGALBCX,924483,A_bank
3699140784,transfer,30,customer_id,"""{\""action\"": {\""txn_amt\"": 1489.2823656673618, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""ORXEHRHSWZMDDTGALBCX\""}, \""channel\"": {\""address_zipcode\"": 924483, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",QZFUBMVSGSXPDNFQWDIG,ATM,VPCSHPGIBONEULBPGCMS,saving_acct,atm,3696969600,1489.282366,15,trans_in,Cathay,ORXEHRHSWZMDDTGALBCX,924483,A_bank
3699142168,transfer,11,customer_id,"""{\""action\"": {\""txn_amt\"": 1517.4839902453841, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""ZZSVEEROABEPAUOMJKKV\""}, \""channel\"": {\""address_zipcode\"": 459007, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",RBVZUWGWDNSWATUWVQDA,ATM,ZWLMMKSTGCBLREFCXKSQ,saving_acct,atm,3696969600,1517.48399,15,trans_in,A_bank,ZZSVEEROABEPAUOMJKKV,459007,B_bank
3699142168,transfer,36,customer_id,"""{\""action\"": {\""txn_amt\"": 1517.4839902453841, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""ZZSVEEROABEPAUOMJKKV\""}, \""channel\"": {\""address_zipcode\"": 459007, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",RBVZUWGWDNSWATUWVQDA,ATM,ZWLMMKSTGCBLREFCXKSQ,saving_acct,atm,3696969600,1517.48399,15,trans_in,A_bank,ZZSVEEROABEPAUOMJKKV,459007,B_bank
3699153988,transfer,25,customer_id,"""{\""action\"": {\""txn_amt\"": 574.5759677474463, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""PEYXTREJXROJRBPLHUSG\""}, \""channel\"": {\""address_zipcode\"": 12211, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",RTSVWINRWSGAISFTIGPF,ATM,RBJGPMNOXEVREYFKEDIB,saving_acct,atm,3696969600,574.5759677,15,trans_in,Cathay,PEYXTREJXROJRBPLHUSG,12211,Cathay
3699153988,transfer,50,customer_id,"""{\""action\"": {\""txn_amt\"": 574.5759677474463, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""PEYXTREJXROJRBPLHUSG\""}, \""channel\"": {\""address_zipcode\"": 12211, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",RTSVWINRWSGAISFTIGPF,ATM,RBJGPMNOXEVREYFKEDIB,saving_acct,atm,3696969600,574.5759677,15,trans_in,Cathay,PEYXTREJXROJRBPLHUSG,12211,Cathay
3699154603,inquire,20,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""MZPPUVIHYSQPBEJRFHPT\""}, \""channel\"": {\""address_zipcode\"": 262657, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",EIGNCWWNZOSLWLNCRWSQ,ATM,AFWKBOVQFQFCQUDEANFW,saving_acct,atm,3696969600,0,0,trans_out,Cathay,MZPPUVIHYSQPBEJRFHPT,262657,Cathay
3699154603,inquire,45,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""MZPPUVIHYSQPBEJRFHPT\""}, \""channel\"": {\""address_zipcode\"": 262657, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",EIGNCWWNZOSLWLNCRWSQ,ATM,AFWKBOVQFQFCQUDEANFW,saving_acct,atm,3696969600,0,0,trans_out,Cathay,MZPPUVIHYSQPBEJRFHPT,262657,Cathay
3699154839,inquire,2,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""WAOJYGBBREQARPENZJZI\""}, \""channel\"": {\""address_zipcode\"": 101443, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",RTITDZXPGFHVLUSAFCBA,ATM,JVJMSMHHHWXYGZWOAPWJ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,WAOJYGBBREQARPENZJZI,101443,C_bank
3699154839,inquire,27,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""WAOJYGBBREQARPENZJZI\""}, \""channel\"": {\""address_zipcode\"": 101443, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",RTITDZXPGFHVLUSAFCBA,ATM,JVJMSMHHHWXYGZWOAPWJ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,WAOJYGBBREQARPENZJZI,101443,C_bank
3699157164,withdraw,20,customer_id,"""{\""action\"": {\""txn_amt\"": 944.4890666800093, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""JYKVSNEOVWSIGKEZUUUX\""}, \""channel\"": {\""address_zipcode\"": 620157, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",ECAIQGHZILLHHLQKJCFN,ATM,VSYSWXQOLGDQUGMLOCAU,saving_acct,atm,3696969600,944.4890667,15,trans_out,Cathay,JYKVSNEOVWSIGKEZUUUX,620157,Cathay
3699157164,withdraw,45,customer_id,"""{\""action\"": {\""txn_amt\"": 944.4890666800093, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""JYKVSNEOVWSIGKEZUUUX\""}, \""channel\"": {\""address_zipcode\"": 620157, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",ECAIQGHZILLHHLQKJCFN,ATM,VSYSWXQOLGDQUGMLOCAU,saving_acct,atm,3696969600,944.4890667,15,trans_out,Cathay,JYKVSNEOVWSIGKEZUUUX,620157,Cathay
3699159281,transfer,18,customer_id,"""{\""action\"": {\""txn_amt\"": 361.2422390135752, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""OCHLVRODYGEZXWOISYGK\""}, \""channel\"": {\""address_zipcode\"": 445557, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",TOKUABLXJOJAKOBWHWOV,ATM,MGURSAEQDLRLRNSFJDVV,saving_acct,atm,3696969600,361.242239,15,trans_in,B_bank,OCHLVRODYGEZXWOISYGK,445557,Cathay
3699159281,transfer,43,customer_id,"""{\""action\"": {\""txn_amt\"": 361.2422390135752, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""OCHLVRODYGEZXWOISYGK\""}, \""channel\"": {\""address_zipcode\"": 445557, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",TOKUABLXJOJAKOBWHWOV,ATM,MGURSAEQDLRLRNSFJDVV,saving_acct,atm,3696969600,361.242239,15,trans_in,B_bank,OCHLVRODYGEZXWOISYGK,445557,Cathay
3699166998,withdraw,19,customer_id,"""{\""action\"": {\""txn_amt\"": 1005.1293963559191, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""EORLKSMOANBVBRFNTPZD\""}, \""channel\"": {\""address_zipcode\"": 138757, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",OAIKKZPVIQEUHKHHDZAK,ATM,PLMIWRQPRQPZKHYJJXLF,saving_acct,atm,3696969600,1005.129396,15,trans_out,Cathay,EORLKSMOANBVBRFNTPZD,138757,Cathay
3699166998,withdraw,44,customer_id,"""{\""action\"": {\""txn_amt\"": 1005.1293963559191, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""EORLKSMOANBVBRFNTPZD\""}, \""channel\"": {\""address_zipcode\"": 138757, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",OAIKKZPVIQEUHKHHDZAK,ATM,PLMIWRQPRQPZKHYJJXLF,saving_acct,atm,3696969600,1005.129396,15,trans_out,Cathay,EORLKSMOANBVBRFNTPZD,138757,Cathay
3699170720,inquire,21,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""RFEQDANTLVKAKZSWNMCE\""}, \""channel\"": {\""address_zipcode\"": 934123, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",ZWMRYFVAHJASOSMVJLAB,ATM,MRBJFOXRPLPYPOCMUCRX,saving_acct,atm,3696969600,0,0,trans_out,Cathay,RFEQDANTLVKAKZSWNMCE,934123,A_bank
3699170720,inquire,46,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""RFEQDANTLVKAKZSWNMCE\""}, \""channel\"": {\""address_zipcode\"": 934123, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",ZWMRYFVAHJASOSMVJLAB,ATM,MRBJFOXRPLPYPOCMUCRX,saving_acct,atm,3696969600,0,0,trans_out,Cathay,RFEQDANTLVKAKZSWNMCE,934123,A_bank
3699172054,withdraw,20,customer_id,"""{\""action\"": {\""txn_amt\"": 3510.070220092147, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""YCRWEXFFTCZIFTFFAEUE\""}, \""channel\"": {\""address_zipcode\"": 21171, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",DCEFXZQUBMDOHSQPYNAR,ATM,LQOMNITCEYPXVEYSITJU,saving_acct,atm,3696969600,3510.07022,15,trans_out,Cathay,YCRWEXFFTCZIFTFFAEUE,21171,Cathay
3699172054,withdraw,45,customer_id,"""{\""action\"": {\""txn_amt\"": 3510.070220092147, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""YCRWEXFFTCZIFTFFAEUE\""}, \""channel\"": {\""address_zipcode\"": 21171, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",DCEFXZQUBMDOHSQPYNAR,ATM,LQOMNITCEYPXVEYSITJU,saving_acct,atm,3696969600,3510.07022,15,trans_out,Cathay,YCRWEXFFTCZIFTFFAEUE,21171,Cathay
3699179959,inquire,4,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""VNAWINHBCXDFEQSILJQE\""}, \""channel\"": {\""address_zipcode\"": 615441, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",XEDHYXAAAOLLDHMTMRBQ,ATM,FHYGYDFFSDMSVZMXTOKU,saving_acct,atm,3696969600,0,0,trans_out,Cathay,VNAWINHBCXDFEQSILJQE,615441,Cathay
3699179959,inquire,29,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""VNAWINHBCXDFEQSILJQE\""}, \""channel\"": {\""address_zipcode\"": 615441, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",XEDHYXAAAOLLDHMTMRBQ,ATM,FHYGYDFFSDMSVZMXTOKU,saving_acct,atm,3696969600,0,0,trans_out,Cathay,VNAWINHBCXDFEQSILJQE,615441,Cathay
3699181025,inquire,5,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""WKELMNVJKVMSOBSQWSJN\""}, \""channel\"": {\""address_zipcode\"": 949651, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",UTZVNDWQFCDODFBMFDGI,ATM,ZUHVIWHXYSHKTWIHMQBE,saving_acct,atm,3696969600,0,0,trans_out,B_bank,WKELMNVJKVMSOBSQWSJN,949651,C_bank
3699181025,inquire,30,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""WKELMNVJKVMSOBSQWSJN\""}, \""channel\"": {\""address_zipcode\"": 949651, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",UTZVNDWQFCDODFBMFDGI,ATM,ZUHVIWHXYSHKTWIHMQBE,saving_acct,atm,3696969600,0,0,trans_out,B_bank,WKELMNVJKVMSOBSQWSJN,949651,C_bank
3699181293,inquire,24,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""YXJRATGVKDEDUKYEROCF\""}, \""channel\"": {\""address_zipcode\"": 849163, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",FRCCGGSOUFKKRQCGWDXU,ATM,JHQLUXECLHPGLUCIWWEC,saving_acct,atm,3696969600,0,0,trans_out,Cathay,YXJRATGVKDEDUKYEROCF,849163,B_bank
3699181293,inquire,49,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""YXJRATGVKDEDUKYEROCF\""}, \""channel\"": {\""address_zipcode\"": 849163, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",FRCCGGSOUFKKRQCGWDXU,ATM,JHQLUXECLHPGLUCIWWEC,saving_acct,atm,3696969600,0,0,trans_out,Cathay,YXJRATGVKDEDUKYEROCF,849163,B_bank
3699187972,inquire,21,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XBQOFFCYTQBJWZNIKLCO\""}, \""channel\"": {\""address_zipcode\"": 661783, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",HEPCHYCMHVBRHGLNSAGH,ATM,CRUWFHDPXYLAETYAKZJW,saving_acct,atm,3696969600,0,0,trans_out,Cathay,XBQOFFCYTQBJWZNIKLCO,661783,Cathay
3699187972,inquire,46,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XBQOFFCYTQBJWZNIKLCO\""}, \""channel\"": {\""address_zipcode\"": 661783, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",HEPCHYCMHVBRHGLNSAGH,ATM,CRUWFHDPXYLAETYAKZJW,saving_acct,atm,3696969600,0,0,trans_out,Cathay,XBQOFFCYTQBJWZNIKLCO,661783,Cathay
3699189351,transfer,18,customer_id,"""{\""action\"": {\""txn_amt\"": 2349.71905625533, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""QKIDHHOBBHJUJNNJPXUB\""}, \""channel\"": {\""address_zipcode\"": 44311, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",TUSCSBOBAWRUOEOWZXMY,ATM,PSCJNDIUIJRDIGECFWSE,saving_acct,atm,3696969600,2349.719056,15,trans_in,C_bank,QKIDHHOBBHJUJNNJPXUB,44311,Cathay
3699189351,transfer,43,customer_id,"""{\""action\"": {\""txn_amt\"": 2349.71905625533, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""QKIDHHOBBHJUJNNJPXUB\""}, \""channel\"": {\""address_zipcode\"": 44311, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",TUSCSBOBAWRUOEOWZXMY,ATM,PSCJNDIUIJRDIGECFWSE,saving_acct,atm,3696969600,2349.719056,15,trans_in,C_bank,QKIDHHOBBHJUJNNJPXUB,44311,Cathay
3699191004,withdraw,21,customer_id,"""{\""action\"": {\""txn_amt\"": 20.05677075590685, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""HNDVWZBTPWREDDQNYUUU\""}, \""channel\"": {\""address_zipcode\"": 277203, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",LKVWUBLCIGCLSXZEDLUW,ATM,WTNHLMHMGWLOUJWYVVCF,saving_acct,atm,3696969600,20.05677076,15,trans_out,Cathay,HNDVWZBTPWREDDQNYUUU,277203,B_bank
3699191004,withdraw,46,customer_id,"""{\""action\"": {\""txn_amt\"": 20.05677075590685, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""HNDVWZBTPWREDDQNYUUU\""}, \""channel\"": {\""address_zipcode\"": 277203, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",LKVWUBLCIGCLSXZEDLUW,ATM,WTNHLMHMGWLOUJWYVVCF,saving_acct,atm,3696969600,20.05677076,15,trans_out,Cathay,HNDVWZBTPWREDDQNYUUU,277203,B_bank
3699191527,transfer,4,customer_id,"""{\""action\"": {\""txn_amt\"": 5301.169250095462, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""JCGGQFTQBOQRZPESWRSD\""}, \""channel\"": {\""address_zipcode\"": 123553, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",LSUAUABHNFGFJQFHZUFE,ATM,HUNKDJHNOAIEETCUWRHL,saving_acct,atm,3696969600,5301.16925,15,trans_in,Cathay,JCGGQFTQBOQRZPESWRSD,123553,Cathay
3699191527,transfer,29,customer_id,"""{\""action\"": {\""txn_amt\"": 5301.169250095462, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""JCGGQFTQBOQRZPESWRSD\""}, \""channel\"": {\""address_zipcode\"": 123553, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",LSUAUABHNFGFJQFHZUFE,ATM,HUNKDJHNOAIEETCUWRHL,saving_acct,atm,3696969600,5301.16925,15,trans_in,Cathay,JCGGQFTQBOQRZPESWRSD,123553,Cathay
3699198012,transfer,6,customer_id,"""{\""action\"": {\""txn_amt\"": 54.59738771985044, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""NUGSTCACASVBYUUGFEEE\""}, \""channel\"": {\""address_zipcode\"": 449571, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",XYZNKNCPYWACLXUEZKII,ATM,QYXJOGBWOOPVRUDDESNU,saving_acct,atm,3696969600,54.59738772,15,trans_in,Cathay,NUGSTCACASVBYUUGFEEE,449571,Cathay
3699198012,transfer,31,customer_id,"""{\""action\"": {\""txn_amt\"": 54.59738771985044, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""NUGSTCACASVBYUUGFEEE\""}, \""channel\"": {\""address_zipcode\"": 449571, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",XYZNKNCPYWACLXUEZKII,ATM,QYXJOGBWOOPVRUDDESNU,saving_acct,atm,3696969600,54.59738772,15,trans_in,Cathay,NUGSTCACASVBYUUGFEEE,449571,Cathay
3699200632,transfer,2,customer_id,"""{\""action\"": {\""txn_amt\"": 1757.9823955444258, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""TPLCSXKTGMSSVPHNTZSV\""}, \""channel\"": {\""address_zipcode\"": 436261, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",YLNXSLQLEXCZYBZUOOKO,ATM,ZXRHDNPOGVVULBKFPWZL,saving_acct,atm,3696969600,1757.982396,15,trans_in,Cathay,TPLCSXKTGMSSVPHNTZSV,436261,C_bank
3699200632,transfer,27,customer_id,"""{\""action\"": {\""txn_amt\"": 1757.9823955444258, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""TPLCSXKTGMSSVPHNTZSV\""}, \""channel\"": {\""address_zipcode\"": 436261, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",YLNXSLQLEXCZYBZUOOKO,ATM,ZXRHDNPOGVVULBKFPWZL,saving_acct,atm,3696969600,1757.982396,15,trans_in,Cathay,TPLCSXKTGMSSVPHNTZSV,436261,C_bank
3699204771,inquire,18,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""KUSKDHKKMEHWJAJQPUVJ\""}, \""channel\"": {\""address_zipcode\"": 610743, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",KFUCZZOBAMKDTMMHANDC,ATM,YDDBXJNOHJXRCCCCDZHD,saving_acct,atm,3696969600,0,0,trans_out,C_bank,KUSKDHKKMEHWJAJQPUVJ,610743,Cathay
3699204771,inquire,43,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""KUSKDHKKMEHWJAJQPUVJ\""}, \""channel\"": {\""address_zipcode\"": 610743, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",KFUCZZOBAMKDTMMHANDC,ATM,YDDBXJNOHJXRCCCCDZHD,saving_acct,atm,3696969600,0,0,trans_out,C_bank,KUSKDHKKMEHWJAJQPUVJ,610743,Cathay
3699205092,transfer,9,customer_id,"""{\""action\"": {\""txn_amt\"": 674.270756874642, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""YWRTQMBFIAADQZRLRKJZ\""}, \""channel\"": {\""address_zipcode\"": 523453, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",INZPNXVVQFOPCBLZHSOT,ATM,LMYIWBJKBULSNMQZQFKA,saving_acct,atm,3696969600,674.2707569,15,trans_in,Cathay,YWRTQMBFIAADQZRLRKJZ,523453,Cathay
